clip_id,class,x,y,w,h,query
e000071,motorcyclist,192,352,90,213,Người mặc áo xanh lá đội nón xám chạy xe số màu đen đi thẳng ra xa camera.
e000070,car,39,281,236,280,Xe con màu đỏ đi thẳng ra xa camera.
e000103,motorcyclist,405,378,80,341,Người mặc áo xanh đội nón bảo hiểm đen chạy xe số màu đen đi từ xa về gần camera
e000009,truck,35,37,333,256,Xe tải đầu màu trắng thùng xe phủ bạt đen đi thẳng ra xa camera.
video4_e000104,motorcyclist,682,297,126,205,Người mặc áo đen đội nón đen chạy xe máy màu xám đi thẳng ra xa camera rồi rẽ phải.
e000083,motorcyclist,429,282,74,237,Người mặc áo trắng đội nón đen chạy xe số màu đỏ đen đi thẳng về hướng camera.
e000040,truck,273,36,235,320,Xe tải đầu màu trắng thùng xe màu xám đi thẳng lại gần camera.
19_video2_norm_e005,car,1024,120,141,50,xe con màu trắng đi từ phải sang trái qua ngã tư.
e000005,car,296,470,742,438,Xe khách màu đen đi thẳng ra xa camera rồi rẽ phải.
e000106,motorcyclist,188,354,96,216,Người mặc áo trắng đội nón xanh ngọc chạy xe đạp màu đỏ đeo balo chở theo 1 người đi thẳng ra xa camera.
e000006,truck,1484,134,212,190,Xe bồn đầu màu xanh dương thùng xe màu trắng Đi thẳng ra xa camera rồi rẽ phải.
e000208,motorcyclist,259,321,76,352,Người mặc áo xanh dương đội nón đen sọc đỏ chạy xe tay ga màu cam đi thẳng lại gần camera.
e000063,motorcyclist,716,516,322,350,Người mặc áo trắng đội nón đen chạy xe số màu trắng đi thẳng ra xa camera rồi rẽ phải.
19_video3_norm_e006,car,185,314,302,101,xe con màu đỏ đi thẳng ra xa camera rồi rẽ trái.
19_video6_norm_e015,motorcyclist,421,421,200,310,Người mặc áo đen đội nón bảo hiểm đen chạy tay ga màu đỏ Đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
video7_e000150,motorcyclist,412,282,97,165,Người mặc áo nâu đội nón đỏ chạy xe tay ga màu đỏ đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000165,truck,62,192,486,350,Xe tải đầu màu xanh thùng xe màu xanh Đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000004,motorcyclist,112,478,170,236,Người mặc áo đen đội nón đen chạy xe số màu đỏ chở theo 1 người đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000131,motorcyclist,196,349,76,214,Người mặc áo đen đội nón cam chạy xe tay ga màu đỏ đi thẳng ra xa.
e000008,car,914,126,74,72,Xe 16 chỗ màu trắng đi từ trên xuống và đi thẳng qua ngã tư.
19_video10_norm_e011,motorcyclist,560,296,144,197,Người mặc áo nâu đội nón bảo hiểm xám chạy tay ga màu đen Đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000126,motorcyclist,514,644,250,294,Người mặc áo đỏ đội nón xám chạy xe tay ga màu đỏ đi thẳng ra xa camera rồi rẽ phải.
e000005,motorcyclist,606,314,106,196,Người mặc áo đen đội nón đen chạy xe số màu đen đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000095,truck,1350,100,248,98,Xe tải đầu màu trắng thùng xe phủ bạt đen Đi từ trái sang phải qua ngã tư.
e000010,car,131,278,186,194,Xe con màu trắng đi thẳng ra xa camera.
e000078,car,86,188,173,184,Xe con màu xám đi thẳng ra xa camera.
e000011,car,159,226,178,174,Xe con màu trắng đi thẳng ra xa camera.
e000011,motorcyclist,387,262,70,256,Người mặc áo xám đội nón bảo hiểm đen chạy xe tay ga màu đen đi từ xa về gần camera chở 2 người
e000130,car,139,154,149,160,Xe con màu đen đi thẳng ra xa.
video6_e000137,motorcyclist,264,330,157,202,Người mặc áo nâu đội nón xanh lá chạy xe tay ga màu trắng đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
19_video7_norm_e007,motorcyclist,488,393,188,238,Người mặc áo trắng đội nón bảo hiểm xám chạy xe số màu đen Đi thẳng ra xa camera qua ngã tư.
e000206,motorcyclist,461,330,92,344,Người mặc áo đen đội nón đen chạy xe số màu đỏ đi thẳng lại gần camera.
e000226,car,398,205,215,277,Xe con màu xám đi thẳng lại gần camera.
e000004,motorcyclist,319,298,84,201,Người mặc áo xám đội nón trắng chạy xe số màu đen chở người mặc áo vàng đội mũ trắng đi thẳng ra xa.
e000062,motorcyclist,335,396,94,324,Người mặc áo xám đội nón đỏ chạy xe số màu đỏ chở 1 người đi thẳng lại gần camera.
e000096,truck,316,82,221,378,Xe tải đầu màu xanh da trời thùng xe phủ bạt đen đi thẳng về hướng camera.
e000141,car,357,165,147,189,Xe con màu xám đi thẳng về hướng camera.
e000015,truck,233,101,141,229,Xe ben đầu màu đen thùng lửng đi từ xa về gần camera
e000227,motorcyclist,361,346,72,352,Người mặc áo xanh dương đội nón đen chạy xe số màu đen đi thẳng lại gần camera.
e000033,car,49,202,204,192,Xe con màu đỏ đi thẳng ra xa camera.
e000056,car,1478,166,98,68,Xe con màu trắng đi từ trái sang phải qua ngã tư.
video4_e000104,truck,688,62,229,78,Container đầu màu đỏ thùng xe màu đen Đi từ phải sang trái qua ngã tư.
e000135,motorcyclist,580,524,226,282,Người mặc áo xanh đội nón đen chạy xe số màu đen đi thẳng ra xa camera rồi rẽ phải.
e000088,motorcyclist,62,394,115,202,Người mặc áo đen đội nón đỏ chạy xe số màu đen chở theo 2 người đi thẳng ra xa camera.
e000005,car,1202,128,160,64,Xe 16 chỗ màu trắng đi từ phải sang trái qua ngã tư.
e000032,motorcyclist,726,484,250,318,Người mặc áo xám đội nón xám chạy xe số màu đen đi thẳng ra xa camera rồi rẽ phải.
e000176,motorcyclist,316,260,85,266,Người mặc áo xanh dương đội nón xám chạy xe số màu đỏ đi thẳng lại gần camera.
e000053,motorcyclist,928,490,252,278,Người mặc áo trắng đội nón đen chạy xe số màu đen đi thẳng ra xa camera rồi rẽ phải.
e000108,motorcyclist,399,305,69,298,Người mặc áo đen đội nón bảo hiểm đen chạy xe tay ga màu đen đi từ xa về gần camera chở 1 người
e000190,motorcyclist,224,276,68,170,Người mặc áo xanh lá đội nón xanh lá chạy xe tay ga màu đen đi thẳng ra xa.
e000085,motorcyclist,303,414,90,305,Người mặc áo vàng đội nón đỏ chạy xe số màu đen đi thẳng lại gần camera.
e000038,motorcyclist,160,225,63,149,Người mặc áo trắng đội nón đỏ chạy xe số màu đen chở người đi thẳng ra xa.
19_video3_norm_e002,motorcyclist,594,234,90,137,Người mặc áo đen đội nón bảo hiểm trắng chạy tay ga màu trắng Đi thẳng ra xa camera qua ngã tư.
e000008,motorcyclist,936,158,122,106,Người mặc áo đen đội nón trắng chạy xe số màu trắng đi từ trái sang phải qua ngã tư.
e000048,motorcyclist,415,292,70,253,Người mặc áo hồng đội nón xám chạy xe tay ga màu đen đi thẳng về hướng camera.
e000093,motorcyclist,119,322,87,162,Người mặc áo trắng sọc đen đội nón xám chạy xe số màu đen chở theo 1 người đi thẳng ra xa camera.
e000139,motorcyclist,242,222,42,184,Người mặc áo đỏ đội nón bảo hiểm trắng chạy xe số màu đỏ đi từ xa về gần camera
19_video11_norm_e007,motorcyclist,782,369,170,236,Người mặc áo trắng đội nón bảo hiểm trắng chạy xe số màu đỏ Đi thẳng ra xa camera rồi rẽ phải.
e000003,car,408,202,334,212,Xe 16 chỗ màu xám đi thẳng ra xa camera qua ngã tư.
e000011,motorcyclist,439,142,25,84,Người mặc áo đen đội nón trắng chạy xe số màu đen đi thẳng ra xa camera.
e000038,truck,166,166,288,112,Xe tải đầu màu trắng thùng xe màu bạc Đi từ trái sang phải qua ngã tư.
e000002,car,1204,142,122,54,Xe con màu xám đi từ phải sang trái qua ngã tư.
e000002,car,93,209,155,153,Xe con màu xám đi thẳng ra xa camera.
e000123,motorcyclist,325,333,60,218,Người mặc áo xanh lá đội nón đen chạy xe số màu đen đi thẳng ra xa.
e000013,motorcyclist,349,370,96,338,Người mặc áo xanh đội nón đỏ chạy xe tay ga màu đỏ đi thẳng lại gần camera.
19_video13_norm_e002,motorcyclist,538,324,120,225,Người mặc áo trắng đội nón bảo hiểm trắng chạy xe số màu trắng Đi thẳng ra xa camera qua ngã tư.
e000008,truck,732,136,210,86,Xe tải đầu màu xanh dương thùng xe màu bạc đi từ trái sang phải qua ngã tư.
19_video10_norm_e004,motorcyclist,526,328,161,196,Người mặc áo xanh lá đội nón bảo hiểm trắng chạy tay ga màu đen chở 1 người Đi thẳng ra xa camera qua ngã tư.
e000004,motorcyclist,323,321,60,173,Người mặc áo đen đội nón trắng chạy xe tay ga màu trắng đi thẳng ra xa camera.
e000079,truck,67,76,238,270,Xe tải đầu màu xanh dương thùng xe phủ bạt đen đi thẳng ra xa camera.
e000002,motorcyclist,153,288,67,241,Người mặc áo xám đen đội nón bảo hiểm đen chạy xe máy màu đen đi từ gần ra xa camera ngược chiều chở 1 người
e000121,car,144,182,134,132,Xe con màu đen đi thẳng ra xa.
e000011,car,672,152,156,74,Xe con màu đỏ đi từ phải sang trái qua ngã tư.
e000026,truck,312,48,224,294,Xe tải đầu màu trắng thùng xe phủ bạt đen đi thẳng về hướng camera.
e000017,motorcyclist,280,210,53,146,Người mặc áo trắng đội nón xám chạy xe tay ga màu trắng đi thẳng ra xa camera.
e000006,motorcyclist,336,378,128,206,Người mặc áo đen đội nón be chạy xe số màu đen đi thẳng ra xa camera qua ngã tư.
video3_e000085,truck,141,133,249,169,Xe tải đầu màu trắng thùng xe phủ bạt đen Đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
video3_e000082,motorcyclist,352,253,102,158,Người mặc áo nâu đội nón đen chạy xe máy màu đen đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000012,truck,134,98,1044,828,Xe tải đầu màu trắng thùng kín Đi thẳng ra xa camera rồi rẽ phải.
video4_e000110,motorcyclist,329,252,93,156,Người mặc áo xám đội nón trắng chạy xe máy màu đỏ đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000002,motorcyclist,848,550,192,272,Người mặc áo cam đội nón xám chạy xe số màu đen đi thẳng ra xa camera rồi rẽ phải.
e000020,truck,294,142,115,136,Xe tải đầu màu xanh dương thùng rỗng đi thẳng ra xa camera.
video6_e000139,motorcyclist,676,309,114,212,Người mặc áo cam đội nón trắng chạy xe tay ga màu đỏ đi thẳng ra xa camera rồi rẽ phải.
e000162,motorcyclist,1018,358,102,210,Người mặc áo vàng đội nón đen chạy xe số màu đen đi thẳng ra xa camera rồi rẽ phải.
e000101,car,1106,146,162,82,Xe con màu trắng đi từ trái sang phải qua ngã tư.
video10_e000027,truck,96,24,681,389,Container đầu màu xanh dương Đi thẳng ra xa camera rồi rẽ phải.
e000132,motorcyclist,121,406,90,309,Người mặc áo đen đội nón bảo hiểm đen chạy xe số màu đỏ đi từ xa về gần camera trên vỉa hè
e000002,car,880,146,168,62,Xe con màu xanh mực đi từ trái sang phải qua ngã tư.
e000016,car,43,102,83,54,Xe con màu trắng đi từ xa về gần camera đi từ trái rồi quẹo phải hướng đi thẳng về camera
e000189,motorcyclist,253,268,63,254,Người mặc áo đỏ đen đội nón xám chạy xe số màu đen chở người đi thẳng lại gần camera.
e000092,motorcyclist,73,336,83,178,Người mặc áo trắng không đội nón chạy xe đạp màu đen chở theo 1 người đi thẳng ra xa camera.
e000225,motorcyclist,493,312,83,309,Người mặc áo đen đội nón đen chạy xe tay ga màu xám đi thẳng lại gần camera.
e000024,motorcyclist,236,454,184,268,Người mặc áo xám đội nón đỏ chạy xe tay ga màu trắng đi thẳng ra xa camera qua ngã tư.
e000094,motorcyclist,292,370,101,349,Người mặc áo đen đội nón trắng chạy xe số màu trắng đi thẳng lại gần camera.
video11_e000035,motorcyclist,285,310,136,198,Người mặc áo trắng đội nón trắng chạy xe máy màu đỏ đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000007,truck,270,306,768,556,Xe tải đầu màu trắng thùng xe màu bạc đi thẳng ra xa camera rồi rẽ phải.
19_video1_norm_e003,car,968,113,152,77,xe khách màu trắng đi từ phải sang trái qua ngã tư.
e000002,car,326,286,282,176,Xe con màu đỏ đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000007,motorcyclist,422,404,152,244,Người mặc áo đen đội nón đen chạy xe số màu đen đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000002,truck,656,118,182,138,Xe tải đầu màu đen thùng xe phủ bạt đen đi từ trên xuống và đi thẳng qua ngã tư.
video3_e000079,motorcyclist,321,261,121,178,Người mặc áo vàng đội nón trắng chạy xe máy màu đỏ đi thẳng ra xa camera qua ngã tư.
e000010,car,410,176,140,233,Xe con màu trắng đi thẳng lại gần camera.
e000034,motorcyclist,363,210,45,184,Người mặc áo đen đội nón bảo hiểm trắng chạy xe số màu đỏ đi từ xa về gần camera
e000003,motorcyclist,720,566,232,324,Người mặc áo đen đội nón xanh lá chạy xe số màu đen đi thẳng ra xa camera rồi rẽ phải.
e000032,motorcyclist,173,246,71,201,Người mặc áo đen đội nón đen chạy xe tay ga màu đen đi thẳng lại gần camera.
video7_e000151,car,778,104,88,38,Xe ô tô màu trắng đi từ phải sang trái qua ngã tư.
e000025,truck,49,128,204,173,Xe tải đầu màu trắng thùng xe màu bạc đi thẳng ra xa.
e000001,car,492,352,520,324,Xe con màu xám đi thẳng ra xa camera rồi rẽ phải.
e000117,car,448,182,164,213,Xe bán tải màu trắng đi thẳng lại gần camera.
e000016,motorcyclist,470,254,70,134,Người mặc áo trắng đội nón trắng chạy xe điện màu đen đi thẳng ra xa camera rồi dừng chờ đèn đỏ.
e000142,motorcyclist,495,208,59,126,Người mặc áo đỏ đội nón đen chạy xe số màu đen rẽ phải camera.
e000003,motorcyclist,456,480,178,260,Người mặc áo be đội nón đen chạy xe số màu đen chở theo 1 người đi thẳng ra xa camera qua ngã tư.
e000010,motorcyclist,216,210,37,148,Người mặc áo trắng đội nón bảo hiểm đen chạy xe số màu vàng đi từ xa về gần camera chở 1 người
e000067,motorcyclist,294,225,39,197,Người mặc áo trắng đội nón bảo hiểm trắng chạy xe tay ga màu trắng đi từ xa về gần camera
e000047,motorcyclist,299,190,47,178,Người mặc áo trắng đội nón bảo hiểm đen chạy xe điện màu đen đi từ xa về gần camera
19_video1_norm_e006,car,656,146,176,57,xe con màu bạc đi từ trái sang phải qua ngã tư.
e000007,motorcyclist,438,372,126,190,Người mặc áo đen đội nón xanh lơ chạy xe số màu đen chở theo 1 người đi thẳng ra xa camera qua ngã tư.
